query_gallery_id,query_path,gallery_id,gallery_path,rank,distance
bzrrcb,bzrrcb,uses8h,uses8h,65,1.3413041830062866
bzrrcb,bzrrcb,z0khd6,z0khd6,66,1.341758370399475
bzrrcb,bzrrcb,dkr9la,dkr9la,67,1.34207022190094
bzrrcb,bzrrcb,5v145b,5v145b,68,1.3422787189483643
bzrrcb,bzrrcb,h106l5,h106l5,69,1.3422883749008179
bzrrcb,bzrrcb,3sa3ah,3sa3ah,70,1.3435145616531372
bzrrcb,bzrrcb,4ecpph,4ecpph,71,1.3444429636001587
bzrrcb,bzrrcb,8q5ypa,8q5ypa,72,1.3445814847946167
bzrrcb,bzrrcb,pv90nb,pv90nb,73,1.3451645374298096
bzrrcb,bzrrcb,n9dpga,n9dpga,74,1.345331072807312
bzrrcb,bzrrcb,2fv2sd,2fv2sd,75,1.3453738689422607
bzrrcb,bzrrcb,4smcuf,4smcuf,76,1.34634268283844
bzrrcb,bzrrcb,e8g7w3,e8g7w3,77,1.3478132486343384
bzrrcb,bzrrcb,enbzv2,enbzv2,78,1.3489913940429688
bzrrcb,bzrrcb,zqs1qf,zqs1qf,79,1.3492707014083862
bzrrcb,bzrrcb,uv14j3,uv14j3,80,1.3493468761444092
bzrrcb,bzrrcb,jybxe3,jybxe3,81,1.3498764038085938
bzrrcb,bzrrcb,bkkl0c,bkkl0c,82,1.3503154516220093
bzrrcb,bzrrcb,2m19e9,2m19e9,83,1.350726842880249
bzrrcb,bzrrcb,gx16i7,gx16i7,84,1.3510230779647827
bzrrcb,bzrrcb,aoy4db,aoy4db,85,1.3526543378829956
bzrrcb,bzrrcb,18vuoa,18vuoa,86,1.3529187440872192
bzrrcb,bzrrcb,tmfhaf,tmfhaf,87,1.3530187606811523
bzrrcb,bzrrcb,lm2no9,lm2no9,88,1.3531997203826904
bzrrcb,bzrrcb,1g1zt6,1g1zt6,89,1.3532428741455078
bzrrcb,bzrrcb,ixawn1,ixawn1,90,1.35442316532135
bzrrcb,bzrrcb,r3zoy3,r3zoy3,91,1.354522943496704
bzrrcb,bzrrcb,3wacgc,3wacgc,92,1.3545416593551636
bzrrcb,bzrrcb,qma812,qma812,93,1.3546955585479736
bzrrcb,bzrrcb,vis5r4,vis5r4,94,1.3550758361816406
bzrrcb,bzrrcb,l58ew3,l58ew3,95,1.3556026220321655
bzrrcb,bzrrcb,4r1cj2,4r1cj2,96,1.356670618057251
bzrrcb,bzrrcb,bhnvq6,bhnvq6,97,1.3589696884155273
bzrrcb,bzrrcb,t9dx7c,t9dx7c,98,1.3598568439483643
bzrrcb,bzrrcb,qdapx4,qdapx4,99,1.3616544008255005
bzrrcb,bzrrcb,zphpp2,zphpp2,100,1.362930178642273
bzrrcb,bzrrcb,eflvh7,eflvh7,101,1.363483190536499
bzrrcb,bzrrcb,a8w9ib,a8w9ib,102,1.3639843463897705
bzrrcb,bzrrcb,e4opda,e4opda,103,1.3692981004714966
bzrrcb,bzrrcb,w6rik0,w6rik0,104,1.3707332611083984
bzrrcb,bzrrcb,mr8gde,mr8gde,105,1.3722612857818604
bzrrcb,bzrrcb,mmzaec,mmzaec,106,1.3733125925064087
bzrrcb,bzrrcb,ilgq44,ilgq44,107,1.3738737106323242
bzrrcb,bzrrcb,ab6z4c,ab6z4c,108,1.3740568161010742
bzrrcb,bzrrcb,0k9b61,0k9b61,109,1.3754963874816895
bzrrcb,bzrrcb,oz0m41,oz0m41,110,1.375728726387024
bzrrcb,bzrrcb,283qff,283qff,111,1.3759421110153198
bzrrcb,bzrrcb,ucbf24,ucbf24,112,1.378793478012085
bzrrcb,bzrrcb,nu639a,nu639a,113,1.3788197040557861
bzrrcb,bzrrcb,k7tkj1,k7tkj1,114,1.3820537328720093
bzrrcb,bzrrcb,46pyg0,46pyg0,115,1.3832613229751587
bzrrcb,bzrrcb,ax126d,ax126d,116,1.383428692817688
bzrrcb,bzrrcb,39k540,39k540,117,1.3844815492630005
bzrrcb,bzrrcb,i1rsoh,i1rsoh,118,1.3858211040496826
bzrrcb,bzrrcb,tql03c,tql03c,119,1.3873132467269897
bzrrcb,bzrrcb,bo9ct1,bo9ct1,120,1.3874311447143555
bzrrcb,bzrrcb,pkas6f,pkas6f,121,1.3877967596054077
bzrrcb,bzrrcb,yzvnd4,yzvnd4,122,1.3878709077835083
bzrrcb,bzrrcb,7bxc2e,7bxc2e,123,1.387986421585083
bzrrcb,bzrrcb,kcgan1,kcgan1,124,1.3885163068771362
bzrrcb,bzrrcb,bwiv5b,bwiv5b,125,1.388689398765564
bzrrcb,bzrrcb,wupldg,wupldg,126,1.3887370824813843
bzrrcb,bzrrcb,z8z5nd,z8z5nd,127,1.388793706893921
bzrrcb,bzrrcb,hge2u2,hge2u2,128,1.3897106647491455
bzrrcb,bzrrcb,jv45be,jv45be,129,1.389949917793274
bzrrcb,bzrrcb,0vsv36,0vsv36,130,1.3899509906768799
bzrrcb,bzrrcb,lptit1,lptit1,131,1.390288233757019
bzrrcb,bzrrcb,lozef6,lozef6,132,1.390630841255188
bzrrcb,bzrrcb,8rqg81,8rqg81,133,1.390655279159546
bzrrcb,bzrrcb,6b73hd,6b73hd,134,1.3906720876693726
bzrrcb,bzrrcb,wnlyeb,wnlyeb,135,1.3906759023666382
bzrrcb,bzrrcb,mp36z7,mp36z7,136,1.3906879425048828
bzrrcb,bzrrcb,n888te,n888te,137,1.391092300415039
bzrrcb,bzrrcb,yteg47,yteg47,138,1.3913136720657349
bzrrcb,bzrrcb,wqykfg,wqykfg,139,1.3916946649551392
bzrrcb,bzrrcb,g3gbk0,g3gbk0,140,1.39220130443573
bzrrcb,bzrrcb,12isy9,12isy9,141,1.392398715019226
bzrrcb,bzrrcb,kfp7b8,kfp7b8,142,1.3924920558929443
bzrrcb,bzrrcb,773yqc,773yqc,143,1.393428087234497
bzrrcb,bzrrcb,a6ggjb,a6ggjb,144,1.3937492370605469
bzrrcb,bzrrcb,rquo14,rquo14,145,1.393939733505249
bzrrcb,bzrrcb,tdrsi9,tdrsi9,146,1.3942748308181763
bzrrcb,bzrrcb,7pjgw2,7pjgw2,147,1.394740104675293
bzrrcb,bzrrcb,jilxp3,jilxp3,148,1.395285725593567
bzrrcb,bzrrcb,ohx7qe,ohx7qe,149,1.3966728448867798
bzrrcb,bzrrcb,4w8s1f,4w8s1f,150,1.3968814611434937
bzrrcb,bzrrcb,9apgh9,9apgh9,151,1.3970794677734375
bzrrcb,bzrrcb,54tb37,54tb37,152,1.3974933624267578
bzrrcb,bzrrcb,u31kk9,u31kk9,153,1.3978573083877563
bzrrcb,bzrrcb,r9unl5,r9unl5,154,1.3988876342773438
bzrrcb,bzrrcb,11jtv4,11jtv4,155,1.399168848991394
bzrrcb,bzrrcb,lletye,lletye,156,1.3995270729064941
bzrrcb,bzrrcb,ox0fic,ox0fic,157,1.3995484113693237
bzrrcb,bzrrcb,c0c0f1,c0c0f1,158,1.3995869159698486
bzrrcb,bzrrcb,a1rs72,a1rs72,159,1.3996267318725586
bzrrcb,bzrrcb,85ows9,85ows9,160,1.3998756408691406
bzrrcb,bzrrcb,xu1w2c,xu1w2c,161,1.399916648864746
bzrrcb,bzrrcb,yp698d,yp698d,162,1.4003132581710815
bzrrcb,bzrrcb,ta9n91,ta9n91,163,1.4006019830703735
bzrrcb,bzrrcb,silzf0,silzf0,164,1.4010295867919922
bzrrcb,bzrrcb,ne9zbe,ne9zbe,165,1.401366114616394
bzrrcb,bzrrcb,6plhha,6plhha,166,1.4013855457305908
bzrrcb,bzrrcb,lx4sqg,lx4sqg,167,1.40190851688385
bzrrcb,bzrrcb,wrjeta,wrjeta,168,1.402848720550537
bzrrcb,bzrrcb,0hsu18,0hsu18,169,1.4031181335449219
bzrrcb,bzrrcb,wjqh5d,wjqh5d,170,1.404348611831665
bzrrcb,bzrrcb,zendab,zendab,171,1.4045095443725586
bzrrcb,bzrrcb,7apngc,7apngc,172,1.4060972929000854
bzrrcb,bzrrcb,ywk5fd,ywk5fd,173,1.406207799911499
bzrrcb,bzrrcb,3q1qg4,3q1qg4,174,1.407108187675476
bzrrcb,bzrrcb,w4le13,w4le13,175,1.4071532487869263
bzrrcb,bzrrcb,fb23kd,fb23kd,176,1.4071550369262695
bzrrcb,bzrrcb,mjqrv3,mjqrv3,177,1.4072376489639282
bzrrcb,bzrrcb,9sen8g,9sen8g,178,1.4085146188735962
bzrrcb,bzrrcb,b3shr8,b3shr8,179,1.4085915088653564
bzrrcb,bzrrcb,k18xw3,k18xw3,180,1.409372329711914
bzrrcb,bzrrcb,mt8q19,mt8q19,181,1.4097031354904175
bzrrcb,bzrrcb,sg7er2,sg7er2,182,1.410125494003296
bzrrcb,bzrrcb,sbbxzg,sbbxzg,183,1.4102684259414673
bzrrcb,bzrrcb,m44qh7,m44qh7,184,1.410390853881836
bzrrcb,bzrrcb,s28c70,s28c70,185,1.4110363721847534
bzrrcb,bzrrcb,oi7f75,oi7f75,186,1.4122676849365234
bzrrcb,bzrrcb,55ffwb,55ffwb,187,1.4124377965927124
bzrrcb,bzrrcb,mp5t2d,mp5t2d,188,1.4124616384506226
bzrrcb,bzrrcb,juz9af,juz9af,189,1.4130101203918457
bzrrcb,bzrrcb,z73l2a,z73l2a,190,1.413180947303772
bzrrcb,bzrrcb,u0cvy9,u0cvy9,191,1.4152376651763916
bzrrcb,bzrrcb,09aux4,09aux4,192,1.4153794050216675
bzrrcb,bzrrcb,jiq8kf,jiq8kf,193,1.4157357215881348
bzrrcb,bzrrcb,adn1w9,adn1w9,194,1.4193426370620728
bzrrcb,bzrrcb,f74hqg,f74hqg,195,1.4229612350463867
bzrrcb,bzrrcb,tsg3y1,tsg3y1,196,1.4239370822906494
bzrrcb,bzrrcb,lb8oq4,lb8oq4,197,1.4272533655166626
bzrrcb,bzrrcb,4dex9b,4dex9b,198,1.4272674322128296
bzrrcb,bzrrcb,bucrz0,bucrz0,199,1.4275717735290527
bzrrcb,bzrrcb,uu64m1,uu64m1,200,1.4284120798110962
bzrrcb,bzrrcb,2f8nt3,2f8nt3,201,1.4356763362884521
bzrrcb,bzrrcb,sghqpc,sghqpc,202,1.4390636682510376
bzrrcb,bzrrcb,1qo3p4,1qo3p4,203,1.440042495727539
na66z1,na66z1,zphpp2,zphpp2,1,1.343048095703125
na66z1,na66z1,mr8gde,mr8gde,2,1.3433808088302612
na66z1,na66z1,ixawn1,ixawn1,3,1.3442903757095337
na66z1,na66z1,wupldg,wupldg,4,1.3465266227722168
na66z1,na66z1,283qff,283qff,5,1.3473267555236816
na66z1,na66z1,4r1cj2,4r1cj2,6,1.3475730419158936
na66z1,na66z1,t9dx7c,t9dx7c,7,1.349437952041626
na66z1,na66z1,bhnvq6,bhnvq6,8,1.3512400388717651
na66z1,na66z1,z0khd6,z0khd6,9,1.3525522947311401
na66z1,na66z1,lm2no9,lm2no9,10,1.3525632619857788
na66z1,na66z1,0k9b61,0k9b61,11,1.3585377931594849
na66z1,na66z1,rquo14,rquo14,12,1.3590590953826904
na66z1,na66z1,mmzaec,mmzaec,13,1.3591371774673462
na66z1,na66z1,pasj9d,pasj9d,14,1.3593684434890747
na66z1,na66z1,18vuoa,18vuoa,15,1.360031247138977
na66z1,na66z1,r3zoy3,r3zoy3,16,1.3604099750518799
na66z1,na66z1,e4opda,e4opda,17,1.3605456352233887
na66z1,na66z1,ucbf24,ucbf24,18,1.3607070446014404
na66z1,na66z1,b2cnae,b2cnae,19,1.3610591888427734
na66z1,na66z1,ne9zbe,ne9zbe,20,1.3612955808639526
na66z1,na66z1,kcgan1,kcgan1,21,1.3621129989624023
na66z1,na66z1,4ecpph,4ecpph,22,1.3638148307800293
na66z1,na66z1,enbzv2,enbzv2,23,1.364591360092163
na66z1,na66z1,4m9xdf,4m9xdf,24,1.364973545074463
na66z1,na66z1,4smcuf,4smcuf,25,1.3652877807617188
na66z1,na66z1,umbqqb,umbqqb,26,1.3661308288574219
na66z1,na66z1,pv90nb,pv90nb,27,1.3667176961898804
na66z1,na66z1,tvgkph,tvgkph,28,1.3670467138290405
na66z1,na66z1,ncg9h2,ncg9h2,29,1.3675532341003418
na66z1,na66z1,3wacgc,3wacgc,30,1.3675649166107178
na66z1,na66z1,veybp4,veybp4,31,1.3677817583084106
na66z1,na66z1,svyrr0,svyrr0,32,1.3680099248886108
na66z1,na66z1,n1exr3,n1exr3,33,1.3690866231918335
na66z1,na66z1,bp1br5,bp1br5,34,1.3693584203720093
na66z1,na66z1,gd74b6,gd74b6,35,1.369452953338623
na66z1,na66z1,38zz45,38zz45,36,1.3697490692138672
na66z1,na66z1,uses8h,uses8h,37,1.3704140186309814
na66z1,na66z1,ilgq44,ilgq44,38,1.37051522731781
na66z1,na66z1,pk7p58,pk7p58,39,1.3708664178848267
na66z1,na66z1,oz0m41,oz0m41,40,1.3710476160049438
na66z1,na66z1,zqs1qf,zqs1qf,41,1.3716557025909424
na66z1,na66z1,1g1zt6,1g1zt6,42,1.371732234954834
na66z1,na66z1,wst9u2,wst9u2,43,1.3720240592956543
na66z1,na66z1,kdxq7g,kdxq7g,44,1.3723437786102295
na66z1,na66z1,gx16i7,gx16i7,45,1.3727349042892456
na66z1,na66z1,oflzp6,oflzp6,46,1.3729348182678223
na66z1,na66z1,s8o6f6,s8o6f6,47,1.3729513883590698
na66z1,na66z1,jgwthh,jgwthh,48,1.373186707496643
na66z1,na66z1,5v145b,5v145b,49,1.3741822242736816
na66z1,na66z1,hczvl7,hczvl7,50,1.3741885423660278
na66z1,na66z1,hjskq6,hjskq6,51,1.374330997467041
na66z1,na66z1,0t2x07,0t2x07,52,1.3743321895599365
na66z1,na66z1,tsg3y1,tsg3y1,53,1.3746742010116577
na66z1,na66z1,eflvh7,eflvh7,54,1.3747267723083496
na66z1,na66z1,a6ggjb,a6ggjb,55,1.3747674226760864
na66z1,na66z1,ebide1,ebide1,56,1.3747705221176147
na66z1,na66z1,05gks1,05gks1,57,1.374790906906128
na66z1,na66z1,djwkkh,djwkkh,58,1.3749024868011475
na66z1,na66z1,dkr9la,dkr9la,59,1.374904990196228
na66z1,na66z1,ry3kpf,ry3kpf,60,1.3749808073043823
na66z1,na66z1,qma812,qma812,61,1.3750481605529785
na66z1,na66z1,mnxmx4,mnxmx4,62,1.3751405477523804
na66z1,na66z1,12u6g7,12u6g7,63,1.3752728700637817
na66z1,na66z1,gnf1da,gnf1da,64,1.3754161596298218
na66z1,na66z1,ele7qd,ele7qd,65,1.3755046129226685
na66z1,na66z1,3q1qg4,3q1qg4,66,1.3762785196304321
na66z1,na66z1,ay2ic4,ay2ic4,67,1.3768435716629028
na66z1,na66z1,xgkfg2,xgkfg2,68,1.3770757913589478
na66z1,na66z1,fzpn5c,fzpn5c,69,1.3773797750473022
na66z1,na66z1,6j6smg,6j6smg,70,1.3776040077209473
na66z1,na66z1,elcnk6,elcnk6,71,1.3776111602783203
na66z1,na66z1,l4c4u0,l4c4u0,72,1.3781450986862183
na66z1,na66z1,da80r6,da80r6,73,1.3781907558441162
na66z1,na66z1,25ynt9,25ynt9,74,1.378311038017273
na66z1,na66z1,13ji16,13ji16,75,1.3785006999969482
na66z1,na66z1,i8sxka,i8sxka,76,1.378985047340393
na66z1,na66z1,bzrrcb,bzrrcb,77,1.3795503377914429
na66z1,na66z1,mjqrv3,mjqrv3,78,1.3798377513885498
na66z1,na66z1,2fv2sd,2fv2sd,79,1.380289077758789
na66z1,na66z1,09aux4,09aux4,80,1.3802896738052368
na66z1,na66z1,1qo3p4,1qo3p4,81,1.3808037042617798
na66z1,na66z1,c22iyc,c22iyc,82,1.3812930583953857
na66z1,na66z1,uv14j3,uv14j3,83,1.3816231489181519
na66z1,na66z1,e8g7w3,e8g7w3,84,1.3832886219024658
na66z1,na66z1,adn1w9,adn1w9,85,1.3835521936416626
na66z1,na66z1,gzkks4,gzkks4,86,1.3838804960250854
na66z1,na66z1,40yjc4,40yjc4,87,1.3839104175567627
na66z1,na66z1,n9dpga,n9dpga,88,1.3843705654144287
na66z1,na66z1,bucrz0,bucrz0,89,1.384564995765686
na66z1,na66z1,a8w9ib,a8w9ib,90,1.3849561214447021
na66z1,na66z1,8q5ypa,8q5ypa,91,1.3860187530517578
na66z1,na66z1,dyttp1,dyttp1,92,1.386070728302002
na66z1,na66z1,c1cvaf,c1cvaf,93,1.3866702318191528
na66z1,na66z1,65zcle,65zcle,94,1.3869633674621582
na66z1,na66z1,tmfhaf,tmfhaf,95,1.3871713876724243
na66z1,na66z1,ccb5v8,ccb5v8,96,1.3884849548339844
na66z1,na66z1,rlqyn4,rlqyn4,97,1.3900866508483887
na66z1,na66z1,lptit1,lptit1,98,1.3904590606689453
na66z1,na66z1,b8kvq3,b8kvq3,99,1.3905713558197021
na66z1,na66z1,mp36z7,mp36z7,100,1.3907525539398193
na66z1,na66z1,kfp7b8,kfp7b8,101,1.391609787940979
na66z1,na66z1,12isy9,12isy9,102,1.3923804759979248
na66z1,na66z1,yteg47,yteg47,103,1.3924793004989624
na66z1,na66z1,lozef6,lozef6,104,1.3925672769546509
na66z1,na66z1,8rqg81,8rqg81,105,1.3926841020584106
na66z1,na66z1,jv45be,jv45be,106,1.3928306102752686
na66z1,na66z1,n888te,n888te,107,1.3930938243865967
na66z1,na66z1,pkas6f,pkas6f,108,1.3934705257415771
na66z1,na66z1,0vsv36,0vsv36,109,1.3935893774032593
na66z1,na66z1,wnlyeb,wnlyeb,110,1.3936371803283691
na66z1,na66z1,z8z5nd,z8z5nd,111,1.3938899040222168
na66z1,na66z1,i3e6z5,i3e6z5,112,1.3942633867263794
na66z1,na66z1,g3gbk0,g3gbk0,113,1.394611120223999
na66z1,na66z1,jybxe3,jybxe3,114,1.394813895225525
na66z1,na66z1,laiyxf,laiyxf,115,1.3949683904647827
na66z1,na66z1,wngi78,wngi78,116,1.3953393697738647
na66z1,na66z1,bwiv5b,bwiv5b,117,1.3953526020050049
na66z1,na66z1,tql03c,tql03c,118,1.3959907293319702
na66z1,na66z1,wqykfg,wqykfg,119,1.3966752290725708
na66z1,na66z1,3sa3ah,3sa3ah,120,1.396743655204773
na66z1,na66z1,6emeza,6emeza,121,1.396867275238037
na66z1,na66z1,qdapx4,qdapx4,122,1.3970685005187988
na66z1,na66z1,k398h6,k398h6,123,1.3972015380859375
na66z1,na66z1,773yqc,773yqc,124,1.3972455263137817
na66z1,na66z1,ab6z4c,ab6z4c,125,1.3973382711410522
na66z1,na66z1,galyr6,galyr6,126,1.3979688882827759
na66z1,na66z1,sghqpc,sghqpc,127,1.3984382152557373
na66z1,na66z1,mt0c58,mt0c58,128,1.3985376358032227
na66z1,na66z1,qsb7h2,qsb7h2,129,1.3986592292785645
na66z1,na66z1,tgado9,tgado9,130,1.3997999429702759
na66z1,na66z1,nu639a,nu639a,131,1.40018630027771
na66z1,na66z1,iplat0,iplat0,132,1.4003008604049683
na66z1,na66z1,7pjgw2,7pjgw2,133,1.4004920721054077
na66z1,na66z1,ax126d,ax126d,134,1.400838017463684
na66z1,na66z1,hge2u2,hge2u2,135,1.400862693786621
na66z1,na66z1,xu1w2c,xu1w2c,136,1.4014065265655518
na66z1,na66z1,bo9ct1,bo9ct1,137,1.4016581773757935
na66z1,na66z1,w6rik0,w6rik0,138,1.402729868888855
na66z1,na66z1,7bxc2e,7bxc2e,139,1.4030495882034302
na66z1,na66z1,6b73hd,6b73hd,140,1.4035485982894897
na66z1,na66z1,ox0fic,ox0fic,141,1.4062449932098389
na66z1,na66z1,u31kk9,u31kk9,142,1.4067797660827637
na66z1,na66z1,9apgh9,9apgh9,143,1.4070391654968262
na66z1,na66z1,magt44,magt44,144,1.4072784185409546
na66z1,na66z1,k492z8,k492z8,145,1.4077259302139282
na66z1,na66z1,ohx7qe,ohx7qe,146,1.4079546928405762
na66z1,na66z1,a1rs72,a1rs72,147,1.4080878496170044
na66z1,na66z1,c0c0f1,c0c0f1,148,1.4086803197860718
na66z1,na66z1,vis5r4,vis5r4,149,1.4096686840057373
na66z1,na66z1,54tb37,54tb37,150,1.4101970195770264
na66z1,na66z1,q9pqsc,q9pqsc,151,1.4102219343185425
na66z1,na66z1,11jtv4,11jtv4,152,1.4111440181732178
na66z1,na66z1,r4r1j0,r4r1j0,153,1.412596583366394
na66z1,na66z1,r9unl5,r9unl5,154,1.4134584665298462
na66z1,na66z1,lletye,lletye,155,1.4136699438095093
na66z1,na66z1,h106l5,h106l5,156,1.413772463798523
na66z1,na66z1,39k540,39k540,157,1.4143180847167969
na66z1,na66z1,tdrsi9,tdrsi9,158,1.414781093597412
na66z1,na66z1,46pyg0,46pyg0,159,1.4150786399841309
na66z1,na66z1,4w8s1f,4w8s1f,160,1.4151593446731567
na66z1,na66z1,xt44yc,xt44yc,161,1.415365219116211
na66z1,na66z1,ywk5fd,ywk5fd,162,1.4158265590667725
na66z1,na66z1,wrjeta,wrjeta,163,1.416089415550232
na66z1,na66z1,7apngc,7apngc,164,1.4167490005493164
na66z1,na66z1,fb23kd,fb23kd,165,1.417153000831604
na66z1,na66z1,jilxp3,jilxp3,166,1.4177956581115723
na66z1,na66z1,85ows9,85ows9,167,1.4177967309951782
na66z1,na66z1,i1rsoh,i1rsoh,168,1.418683648109436
na66z1,na66z1,2m19e9,2m19e9,169,1.41887629032135
na66z1,na66z1,aoy4db,aoy4db,170,1.419156789779663
na66z1,na66z1,bkkl0c,bkkl0c,171,1.4193378686904907
na66z1,na66z1,silzf0,silzf0,172,1.420485258102417
na66z1,na66z1,yzvnd4,yzvnd4,173,1.4209585189819336
na66z1,na66z1,k7tkj1,k7tkj1,174,1.420964002609253
na66z1,na66z1,b3shr8,b3shr8,175,1.4210336208343506
na66z1,na66z1,lx4sqg,lx4sqg,176,1.4211266040802002
na66z1,na66z1,zendab,zendab,177,1.4213179349899292
na66z1,na66z1,yp698d,yp698d,178,1.422214388847351
na66z1,na66z1,u0cvy9,u0cvy9,179,1.4229077100753784
na66z1,na66z1,k18xw3,k18xw3,180,1.423072099685669
na66z1,na66z1,l58ew3,l58ew3,181,1.4233014583587646
na66z1,na66z1,mt8q19,mt8q19,182,1.4236948490142822
na66z1,na66z1,z73l2a,z73l2a,183,1.4239307641983032
na66z1,na66z1,s28c70,s28c70,184,1.425248146057129
na66z1,na66z1,sbbxzg,sbbxzg,185,1.4262131452560425
na66z1,na66z1,w4le13,w4le13,186,1.426383137702942
na66z1,na66z1,f74hqg,f74hqg,187,1.4273977279663086
na66z1,na66z1,sg7er2,sg7er2,188,1.4301080703735352
na66z1,na66z1,0hsu18,0hsu18,189,1.4309890270233154
na66z1,na66z1,9sen8g,9sen8g,190,1.4313215017318726
na66z1,na66z1,55ffwb,55ffwb,191,1.4323090314865112
na66z1,na66z1,mp5t2d,mp5t2d,192,1.4324023723602295
na66z1,na66z1,6plhha,6plhha,193,1.4325275421142578
na66z1,na66z1,juz9af,juz9af,194,1.4350457191467285
na66z1,na66z1,jiq8kf,jiq8kf,195,1.4374490976333618
na66z1,na66z1,oi7f75,oi7f75,196,1.4383355379104614
