query_gallery_id,query_path,gallery_id,gallery_path,rank,distance
bzrrcb,bzrrcb,juz9af,juz9af,94,1.2038594484329224
bzrrcb,bzrrcb,xgkfg2,xgkfg2,95,1.2060295343399048
bzrrcb,bzrrcb,lm2no9,lm2no9,96,1.2088172435760498
bzrrcb,bzrrcb,lx4sqg,lx4sqg,97,1.211723804473877
bzrrcb,bzrrcb,r3zoy3,r3zoy3,98,1.2135809659957886
bzrrcb,bzrrcb,ilgq44,ilgq44,99,1.219982624053955
bzrrcb,bzrrcb,bhnvq6,bhnvq6,100,1.2227014303207397
bzrrcb,bzrrcb,jybxe3,jybxe3,101,1.224044919013977
bzrrcb,bzrrcb,46pyg0,46pyg0,102,1.2293401956558228
bzrrcb,bzrrcb,pk7p58,pk7p58,103,1.2493728399276733
bzrrcb,bzrrcb,54tb37,54tb37,104,1.251503586769104
bzrrcb,bzrrcb,ta9n91,ta9n91,105,1.2561699151992798
bzrrcb,bzrrcb,zqs1qf,zqs1qf,106,1.2592320442199707
bzrrcb,bzrrcb,ab6z4c,ab6z4c,107,1.2597075700759888
bzrrcb,bzrrcb,r9unl5,r9unl5,108,1.2609498500823975
bzrrcb,bzrrcb,i1rsoh,i1rsoh,109,1.2617436647415161
bzrrcb,bzrrcb,gx16i7,gx16i7,110,1.280590295791626
bzrrcb,bzrrcb,ixawn1,ixawn1,111,1.2806371450424194
bzrrcb,bzrrcb,tmfhaf,tmfhaf,112,1.2813982963562012
bzrrcb,bzrrcb,jilxp3,jilxp3,113,1.2838706970214844
bzrrcb,bzrrcb,4w8s1f,4w8s1f,114,1.2887071371078491
bzrrcb,bzrrcb,6b73hd,6b73hd,115,1.2910467386245728
bzrrcb,bzrrcb,bo9ct1,bo9ct1,116,1.2917481660842896
bzrrcb,bzrrcb,z0khd6,z0khd6,117,1.292309045791626
bzrrcb,bzrrcb,sg7er2,sg7er2,118,1.2979719638824463
bzrrcb,bzrrcb,eflvh7,eflvh7,119,1.2996193170547485
bzrrcb,bzrrcb,enbzv2,enbzv2,120,1.2998780012130737
bzrrcb,bzrrcb,tdrsi9,tdrsi9,121,1.3015214204788208
bzrrcb,bzrrcb,mt8q19,mt8q19,122,1.301645278930664
bzrrcb,bzrrcb,4r1cj2,4r1cj2,123,1.3016971349716187
bzrrcb,bzrrcb,lletye,lletye,124,1.3105697631835938
bzrrcb,bzrrcb,zphpp2,zphpp2,125,1.314282774925232
bzrrcb,bzrrcb,6plhha,6plhha,126,1.3167375326156616
bzrrcb,bzrrcb,k18xw3,k18xw3,127,1.3171392679214478
bzrrcb,bzrrcb,lozef6,lozef6,128,1.3269696235656738
bzrrcb,bzrrcb,t9dx7c,t9dx7c,129,1.3320344686508179
bzrrcb,bzrrcb,0hsu18,0hsu18,130,1.3330943584442139
bzrrcb,bzrrcb,pkas6f,pkas6f,131,1.335263967514038
bzrrcb,bzrrcb,oz0m41,oz0m41,132,1.3365410566329956
bzrrcb,bzrrcb,wrjeta,wrjeta,133,1.3391081094741821
bzrrcb,bzrrcb,n888te,n888te,134,1.340433955192566
bzrrcb,bzrrcb,wnlyeb,wnlyeb,135,1.3417519330978394
bzrrcb,bzrrcb,oi7f75,oi7f75,136,1.3443409204483032
bzrrcb,bzrrcb,4dex9b,4dex9b,137,1.345849633216858
bzrrcb,bzrrcb,z8z5nd,z8z5nd,138,1.3463964462280273
bzrrcb,bzrrcb,mp5t2d,mp5t2d,139,1.3507038354873657
bzrrcb,bzrrcb,ucbf24,ucbf24,140,1.350935935974121
bzrrcb,bzrrcb,0vsv36,0vsv36,141,1.3512299060821533
bzrrcb,bzrrcb,mp36z7,mp36z7,142,1.3514478206634521
bzrrcb,bzrrcb,9sen8g,9sen8g,143,1.3525943756103516
bzrrcb,bzrrcb,zendab,zendab,144,1.357534646987915
bzrrcb,bzrrcb,ox0fic,ox0fic,145,1.3593478202819824
bzrrcb,bzrrcb,kfp7b8,kfp7b8,146,1.3596163988113403
bzrrcb,bzrrcb,jv45be,jv45be,147,1.3623266220092773
bzrrcb,bzrrcb,e4opda,e4opda,148,1.3634341955184937
bzrrcb,bzrrcb,12isy9,12isy9,149,1.3648110628128052
bzrrcb,bzrrcb,wjqh5d,wjqh5d,150,1.365997314453125
bzrrcb,bzrrcb,7bxc2e,7bxc2e,151,1.368330955505371
bzrrcb,bzrrcb,f74hqg,f74hqg,152,1.3747025728225708
bzrrcb,bzrrcb,ax126d,ax126d,153,1.3757094144821167
bzrrcb,bzrrcb,2f8nt3,2f8nt3,154,1.375784993171692
bzrrcb,bzrrcb,yteg47,yteg47,155,1.3790531158447266
bzrrcb,bzrrcb,lptit1,lptit1,156,1.3818814754486084
bzrrcb,bzrrcb,tql03c,tql03c,157,1.3885754346847534
bzrrcb,bzrrcb,0k9b61,0k9b61,158,1.3918280601501465
bzrrcb,bzrrcb,mr8gde,mr8gde,159,1.391989827156067
bzrrcb,bzrrcb,g3gbk0,g3gbk0,160,1.392406702041626
bzrrcb,bzrrcb,hge2u2,hge2u2,161,1.3924081325531006
bzrrcb,bzrrcb,z73l2a,z73l2a,162,1.3972570896148682
bzrrcb,bzrrcb,55ffwb,55ffwb,163,1.4015710353851318
bzrrcb,bzrrcb,a6ggjb,a6ggjb,164,1.4080994129180908
bzrrcb,bzrrcb,wqykfg,wqykfg,165,1.4084129333496094
bzrrcb,bzrrcb,bwiv5b,bwiv5b,166,1.4111459255218506
bzrrcb,bzrrcb,8rqg81,8rqg81,167,1.4221194982528687
bzrrcb,bzrrcb,b3shr8,b3shr8,168,1.4260693788528442
bzrrcb,bzrrcb,mmzaec,mmzaec,169,1.4314991235733032
bzrrcb,bzrrcb,c0c0f1,c0c0f1,170,1.4340373277664185
bzrrcb,bzrrcb,xu1w2c,xu1w2c,171,1.4427231550216675
bzrrcb,bzrrcb,7pjgw2,7pjgw2,172,1.4528906345367432
bzrrcb,bzrrcb,773yqc,773yqc,173,1.4571740627288818
bzrrcb,bzrrcb,ohx7qe,ohx7qe,174,1.4584490060806274
bzrrcb,bzrrcb,a1rs72,a1rs72,175,1.4590157270431519
bzrrcb,bzrrcb,m44qh7,m44qh7,176,1.4655516147613525
bzrrcb,bzrrcb,u31kk9,u31kk9,177,1.4748984575271606
bzrrcb,bzrrcb,kcgan1,kcgan1,178,1.4762873649597168
bzrrcb,bzrrcb,283qff,283qff,179,1.477307915687561
bzrrcb,bzrrcb,3q1qg4,3q1qg4,180,1.4864696264266968
bzrrcb,bzrrcb,rquo14,rquo14,181,1.4865800142288208
bzrrcb,bzrrcb,7apngc,7apngc,182,1.487579584121704
bzrrcb,bzrrcb,wupldg,wupldg,183,1.488620638847351
bzrrcb,bzrrcb,11jtv4,11jtv4,184,1.489016056060791
bzrrcb,bzrrcb,silzf0,silzf0,185,1.4898239374160767
bzrrcb,bzrrcb,ywk5fd,ywk5fd,186,1.4903113842010498
bzrrcb,bzrrcb,9apgh9,9apgh9,187,1.491966962814331
bzrrcb,bzrrcb,u0cvy9,u0cvy9,188,1.4942548274993896
bzrrcb,bzrrcb,fb23kd,fb23kd,189,1.5003662109375
bzrrcb,bzrrcb,jiq8kf,jiq8kf,190,1.5073623657226562
bzrrcb,bzrrcb,sbbxzg,sbbxzg,191,1.5086336135864258
bzrrcb,bzrrcb,s28c70,s28c70,192,1.5109549760818481
bzrrcb,bzrrcb,uu64m1,uu64m1,193,1.5117157697677612
bzrrcb,bzrrcb,w4le13,w4le13,194,1.5140639543533325
bzrrcb,bzrrcb,lb8oq4,lb8oq4,195,1.5147496461868286
bzrrcb,bzrrcb,09aux4,09aux4,196,1.521558165550232
bzrrcb,bzrrcb,mjqrv3,mjqrv3,197,1.5250836610794067
bzrrcb,bzrrcb,ne9zbe,ne9zbe,198,1.538248896598816
bzrrcb,bzrrcb,bucrz0,bucrz0,199,1.542367696762085
bzrrcb,bzrrcb,tsg3y1,tsg3y1,200,1.5443997383117676
bzrrcb,bzrrcb,adn1w9,adn1w9,201,1.5540215969085693
bzrrcb,bzrrcb,1qo3p4,1qo3p4,202,1.6133952140808105
bzrrcb,bzrrcb,sghqpc,sghqpc,203,1.6816250085830688
na66z1,na66z1,gzkks4,gzkks4,1,0.36365923285484314
na66z1,na66z1,gnf1da,gnf1da,2,0.4243755340576172
na66z1,na66z1,12u6g7,12u6g7,3,0.45087942481040955
na66z1,na66z1,laiyxf,laiyxf,4,0.4815397560596466
na66z1,na66z1,i3e6z5,i3e6z5,5,0.48682644963264465
na66z1,na66z1,b8kvq3,b8kvq3,6,0.500917911529541
na66z1,na66z1,ebide1,ebide1,7,0.5131906867027283
na66z1,na66z1,25ynt9,25ynt9,8,0.5463465452194214
na66z1,na66z1,tgado9,tgado9,9,0.5585145950317383
na66z1,na66z1,l4c4u0,l4c4u0,10,0.5846468210220337
na66z1,na66z1,tvgkph,tvgkph,11,0.5863261818885803
na66z1,na66z1,djwkkh,djwkkh,12,0.6133195161819458
na66z1,na66z1,bp1br5,bp1br5,13,0.6142601370811462
na66z1,na66z1,k398h6,k398h6,14,0.6155180931091309
na66z1,na66z1,kdxq7g,kdxq7g,15,0.62343430519104
na66z1,na66z1,hjskq6,hjskq6,16,0.6328327655792236
na66z1,na66z1,0t2x07,0t2x07,17,0.6578906178474426
na66z1,na66z1,c22iyc,c22iyc,18,0.6662800312042236
na66z1,na66z1,6j6smg,6j6smg,19,0.6828193664550781
na66z1,na66z1,38zz45,38zz45,20,0.6901941299438477
na66z1,na66z1,rlqyn4,rlqyn4,21,0.6933665871620178
na66z1,na66z1,fzpn5c,fzpn5c,22,0.6943075060844421
na66z1,na66z1,c1cvaf,c1cvaf,23,0.6970615386962891
na66z1,na66z1,bzrrcb,bzrrcb,24,0.7044896483421326
na66z1,na66z1,oflzp6,oflzp6,25,0.7218532562255859
na66z1,na66z1,mt0c58,mt0c58,26,0.7300530672073364
na66z1,na66z1,k492z8,k492z8,27,0.7343571186065674
na66z1,na66z1,qsb7h2,qsb7h2,28,0.7359921336174011
na66z1,na66z1,ccb5v8,ccb5v8,29,0.7490828037261963
na66z1,na66z1,magt44,magt44,30,0.7533174753189087
na66z1,na66z1,iplat0,iplat0,31,0.7547153234481812
na66z1,na66z1,s8o6f6,s8o6f6,32,0.767448902130127
na66z1,na66z1,4m9xdf,4m9xdf,33,0.7686100602149963
na66z1,na66z1,r4r1j0,r4r1j0,34,0.7790024876594543
na66z1,na66z1,hczvl7,hczvl7,35,0.7860177755355835
na66z1,na66z1,6emeza,6emeza,36,0.8131546378135681
na66z1,na66z1,galyr6,galyr6,37,0.8155739903450012
na66z1,na66z1,i8sxka,i8sxka,38,0.8156951069831848
na66z1,na66z1,jgwthh,jgwthh,39,0.8278435468673706
na66z1,na66z1,wngi78,wngi78,40,0.837986171245575
na66z1,na66z1,65zcle,65zcle,41,0.840429961681366
na66z1,na66z1,40yjc4,40yjc4,42,0.8469523191452026
na66z1,na66z1,q9pqsc,q9pqsc,43,0.8490303158760071
na66z1,na66z1,aoy4db,aoy4db,44,0.8518504500389099
na66z1,na66z1,zqs1qf,zqs1qf,45,0.8545207381248474
na66z1,na66z1,h106l5,h106l5,46,0.866511881351471
na66z1,na66z1,gd74b6,gd74b6,47,0.8799943923950195
na66z1,na66z1,bkkl0c,bkkl0c,48,0.8981156349182129
na66z1,na66z1,ry3kpf,ry3kpf,49,0.9131883382797241
na66z1,na66z1,pasj9d,pasj9d,50,0.9218965768814087
na66z1,na66z1,da80r6,da80r6,51,0.9272237420082092
na66z1,na66z1,l58ew3,l58ew3,52,0.9374329447746277
na66z1,na66z1,ncg9h2,ncg9h2,53,0.9382126331329346
na66z1,na66z1,xt44yc,xt44yc,54,0.9409465789794922
na66z1,na66z1,pv90nb,pv90nb,55,0.9470712542533875
na66z1,na66z1,ele7qd,ele7qd,56,0.9510348439216614
na66z1,na66z1,3sa3ah,3sa3ah,57,0.9514663815498352
na66z1,na66z1,b2cnae,b2cnae,58,0.9551679491996765
na66z1,na66z1,dyttp1,dyttp1,59,0.9641985297203064
na66z1,na66z1,n9dpga,n9dpga,60,0.9708016514778137
na66z1,na66z1,nu639a,nu639a,61,0.9709490537643433
na66z1,na66z1,2fv2sd,2fv2sd,62,0.9747365713119507
na66z1,na66z1,05gks1,05gks1,63,0.9802821278572083
na66z1,na66z1,dkr9la,dkr9la,64,0.9829737544059753
na66z1,na66z1,veybp4,veybp4,65,0.9883405566215515
na66z1,na66z1,vis5r4,vis5r4,66,0.9928571581840515
na66z1,na66z1,jybxe3,jybxe3,67,0.9949206113815308
na66z1,na66z1,umbqqb,umbqqb,68,1.0135573148727417
na66z1,na66z1,2m19e9,2m19e9,69,1.0163326263427734
na66z1,na66z1,ay2ic4,ay2ic4,70,1.0174380540847778
na66z1,na66z1,qdapx4,qdapx4,71,1.0180834531784058
na66z1,na66z1,4smcuf,4smcuf,72,1.0292302370071411
na66z1,na66z1,18vuoa,18vuoa,73,1.0373274087905884
na66z1,na66z1,uv14j3,uv14j3,74,1.0397435426712036
na66z1,na66z1,gx16i7,gx16i7,75,1.0505880117416382
na66z1,na66z1,n1exr3,n1exr3,76,1.0516397953033447
na66z1,na66z1,i1rsoh,i1rsoh,77,1.055801272392273
na66z1,na66z1,pk7p58,pk7p58,78,1.061163306236267
na66z1,na66z1,w6rik0,w6rik0,79,1.0628883838653564
na66z1,na66z1,elcnk6,elcnk6,80,1.0730774402618408
na66z1,na66z1,svyrr0,svyrr0,81,1.080819010734558
na66z1,na66z1,8q5ypa,8q5ypa,82,1.084565281867981
na66z1,na66z1,xgkfg2,xgkfg2,83,1.0890799760818481
na66z1,na66z1,e8g7w3,e8g7w3,84,1.0944311618804932
na66z1,na66z1,r3zoy3,r3zoy3,85,1.098318099975586
na66z1,na66z1,46pyg0,46pyg0,86,1.1096045970916748
na66z1,na66z1,qma812,qma812,87,1.1270053386688232
na66z1,na66z1,uses8h,uses8h,88,1.12706458568573
na66z1,na66z1,mnxmx4,mnxmx4,89,1.1451812982559204
na66z1,na66z1,54tb37,54tb37,90,1.1479979753494263
na66z1,na66z1,3wacgc,3wacgc,91,1.1490280628204346
na66z1,na66z1,wst9u2,wst9u2,92,1.1837104558944702
na66z1,na66z1,e4opda,e4opda,93,1.1837393045425415
na66z1,na66z1,ucbf24,ucbf24,94,1.1837559938430786
na66z1,na66z1,k7tkj1,k7tkj1,95,1.1850299835205078
na66z1,na66z1,4r1cj2,4r1cj2,96,1.1939992904663086
na66z1,na66z1,enbzv2,enbzv2,97,1.2021466493606567
na66z1,na66z1,1g1zt6,1g1zt6,98,1.2039514780044556
na66z1,na66z1,5v145b,5v145b,99,1.2044365406036377
na66z1,na66z1,yp698d,yp698d,100,1.2098205089569092
na66z1,na66z1,ixawn1,ixawn1,101,1.2130762338638306
na66z1,na66z1,oz0m41,oz0m41,102,1.2135047912597656
na66z1,na66z1,0k9b61,0k9b61,103,1.228163242340088
na66z1,na66z1,eflvh7,eflvh7,104,1.233185887336731
na66z1,na66z1,4w8s1f,4w8s1f,105,1.2357639074325562
na66z1,na66z1,lletye,lletye,106,1.240585207939148
na66z1,na66z1,z0khd6,z0khd6,107,1.2446060180664062
na66z1,na66z1,t9dx7c,t9dx7c,108,1.2448128461837769
na66z1,na66z1,a8w9ib,a8w9ib,109,1.246353030204773
na66z1,na66z1,lm2no9,lm2no9,110,1.2491481304168701
na66z1,na66z1,13ji16,13ji16,111,1.2616119384765625
na66z1,na66z1,tmfhaf,tmfhaf,112,1.2627720832824707
na66z1,na66z1,r9unl5,r9unl5,113,1.2644591331481934
na66z1,na66z1,85ows9,85ows9,114,1.2647422552108765
na66z1,na66z1,4ecpph,4ecpph,115,1.2678004503250122
na66z1,na66z1,tdrsi9,tdrsi9,116,1.2834012508392334
na66z1,na66z1,yzvnd4,yzvnd4,117,1.294407844543457
na66z1,na66z1,mmzaec,mmzaec,118,1.300883412361145
na66z1,na66z1,a6ggjb,a6ggjb,119,1.3087129592895508
na66z1,na66z1,ab6z4c,ab6z4c,120,1.3125886917114258
na66z1,na66z1,6b73hd,6b73hd,121,1.3157126903533936
na66z1,na66z1,39k540,39k540,122,1.3234078884124756
na66z1,na66z1,k18xw3,k18xw3,123,1.3305888175964355
na66z1,na66z1,zphpp2,zphpp2,124,1.334890365600586
na66z1,na66z1,z8z5nd,z8z5nd,125,1.3443845510482788
na66z1,na66z1,pkas6f,pkas6f,126,1.3444379568099976
na66z1,na66z1,kfp7b8,kfp7b8,127,1.345193862915039
na66z1,na66z1,mp5t2d,mp5t2d,128,1.3474633693695068
na66z1,na66z1,6plhha,6plhha,129,1.3489265441894531
na66z1,na66z1,0hsu18,0hsu18,130,1.3493257761001587
na66z1,na66z1,ilgq44,ilgq44,131,1.3541638851165771
na66z1,na66z1,jv45be,jv45be,132,1.3547992706298828
na66z1,na66z1,ta9n91,ta9n91,133,1.355957269668579
na66z1,na66z1,283qff,283qff,134,1.3577815294265747
na66z1,na66z1,wjqh5d,wjqh5d,135,1.3584909439086914
na66z1,na66z1,rquo14,rquo14,136,1.3608343601226807
na66z1,na66z1,kcgan1,kcgan1,137,1.3621371984481812
na66z1,na66z1,bo9ct1,bo9ct1,138,1.3641873598098755
na66z1,na66z1,mp36z7,mp36z7,139,1.3674932718276978
na66z1,na66z1,0vsv36,0vsv36,140,1.3708152770996094
na66z1,na66z1,mjqrv3,mjqrv3,141,1.3754030466079712
na66z1,na66z1,12isy9,12isy9,142,1.3786741495132446
na66z1,na66z1,9sen8g,9sen8g,143,1.380539059638977
na66z1,na66z1,ax126d,ax126d,144,1.3826453685760498
na66z1,na66z1,bhnvq6,bhnvq6,145,1.383255958557129
na66z1,na66z1,lx4sqg,lx4sqg,146,1.3879714012145996
na66z1,na66z1,wupldg,wupldg,147,1.3892487287521362
na66z1,na66z1,yteg47,yteg47,148,1.3906534910202026
na66z1,na66z1,adn1w9,adn1w9,149,1.3927401304244995
na66z1,na66z1,lozef6,lozef6,150,1.3939417600631714
na66z1,na66z1,wnlyeb,wnlyeb,151,1.3940212726593018
na66z1,na66z1,ox0fic,ox0fic,152,1.3948909044265747
na66z1,na66z1,lptit1,lptit1,153,1.3978606462478638
na66z1,na66z1,09aux4,09aux4,154,1.4033173322677612
na66z1,na66z1,7bxc2e,7bxc2e,155,1.4047510623931885
na66z1,na66z1,oi7f75,oi7f75,156,1.4053294658660889
na66z1,na66z1,juz9af,juz9af,157,1.407777190208435
na66z1,na66z1,mr8gde,mr8gde,158,1.4090471267700195
na66z1,na66z1,zendab,zendab,159,1.4128026962280273
na66z1,na66z1,ne9zbe,ne9zbe,160,1.4157302379608154
na66z1,na66z1,3q1qg4,3q1qg4,161,1.418579339981079
na66z1,na66z1,n888te,n888te,162,1.4217110872268677
na66z1,na66z1,g3gbk0,g3gbk0,163,1.4389336109161377
na66z1,na66z1,bwiv5b,bwiv5b,164,1.449991226196289
na66z1,na66z1,8rqg81,8rqg81,165,1.4535902738571167
na66z1,na66z1,tql03c,tql03c,166,1.455175757408142
na66z1,na66z1,wqykfg,wqykfg,167,1.461519718170166
na66z1,na66z1,bucrz0,bucrz0,168,1.4651529788970947
na66z1,na66z1,hge2u2,hge2u2,169,1.4676355123519897
na66z1,na66z1,jilxp3,jilxp3,170,1.471571445465088
na66z1,na66z1,sg7er2,sg7er2,171,1.4820586442947388
na66z1,na66z1,mt8q19,mt8q19,172,1.4857573509216309
na66z1,na66z1,2f8nt3,2f8nt3,173,1.4876534938812256
na66z1,na66z1,ohx7qe,ohx7qe,174,1.4907665252685547
na66z1,na66z1,c0c0f1,c0c0f1,175,1.4924595355987549
na66z1,na66z1,7pjgw2,7pjgw2,176,1.4995232820510864
na66z1,na66z1,11jtv4,11jtv4,177,1.5008277893066406
na66z1,na66z1,z73l2a,z73l2a,178,1.5015901327133179
na66z1,na66z1,55ffwb,55ffwb,179,1.5059373378753662
na66z1,na66z1,4dex9b,4dex9b,180,1.5061113834381104
na66z1,na66z1,xu1w2c,xu1w2c,181,1.5079827308654785
na66z1,na66z1,773yqc,773yqc,182,1.5088037252426147
na66z1,na66z1,f74hqg,f74hqg,183,1.5098799467086792
na66z1,na66z1,wrjeta,wrjeta,184,1.5201835632324219
na66z1,na66z1,9apgh9,9apgh9,185,1.5214757919311523
na66z1,na66z1,m44qh7,m44qh7,186,1.5382184982299805
na66z1,na66z1,a1rs72,a1rs72,187,1.539110541343689
na66z1,na66z1,silzf0,silzf0,188,1.5398253202438354
na66z1,na66z1,b3shr8,b3shr8,189,1.5426949262619019
na66z1,na66z1,u31kk9,u31kk9,190,1.5432337522506714
na66z1,na66z1,7apngc,7apngc,191,1.5584579706192017
na66z1,na66z1,ywk5fd,ywk5fd,192,1.5662672519683838
na66z1,na66z1,u0cvy9,u0cvy9,193,1.5680068731307983
na66z1,na66z1,s28c70,s28c70,194,1.5715131759643555
na66z1,na66z1,fb23kd,fb23kd,195,1.5727016925811768
na66z1,na66z1,w4le13,w4le13,196,1.5735538005828857
