query_gallery_id,query_path,gallery_id,gallery_path,rank,distance
na66z1,na66z1,12u6g7,12u6g7,83,1.3378009796142578
na66z1,na66z1,05gks1,05gks1,84,1.3433455228805542
na66z1,na66z1,2fv2sd,2fv2sd,85,1.3433557748794556
na66z1,na66z1,ebide1,ebide1,86,1.3460028171539307
na66z1,na66z1,bkkl0c,bkkl0c,87,1.3485934734344482
na66z1,na66z1,7apngc,7apngc,88,1.3494166135787964
na66z1,na66z1,55ffwb,55ffwb,89,1.352737307548523
na66z1,na66z1,kdxq7g,kdxq7g,90,1.3534456491470337
na66z1,na66z1,38zz45,38zz45,91,1.3538053035736084
na66z1,na66z1,bp1br5,bp1br5,92,1.3548725843429565
na66z1,na66z1,qsb7h2,qsb7h2,93,1.3581123352050781
na66z1,na66z1,mt0c58,mt0c58,94,1.3611929416656494
na66z1,na66z1,oflzp6,oflzp6,95,1.3662315607070923
na66z1,na66z1,l58ew3,l58ew3,96,1.3700482845306396
na66z1,na66z1,6emeza,6emeza,97,1.3709720373153687
na66z1,na66z1,yteg47,yteg47,98,1.3716068267822266
na66z1,na66z1,ncg9h2,ncg9h2,99,1.3717902898788452
na66z1,na66z1,rquo14,rquo14,100,1.3718873262405396
na66z1,na66z1,aoy4db,aoy4db,101,1.3733234405517578
na66z1,na66z1,hge2u2,hge2u2,102,1.378523349761963
na66z1,na66z1,jilxp3,jilxp3,103,1.3817719221115112
na66z1,na66z1,sghqpc,sghqpc,104,1.3886895179748535
na66z1,na66z1,rlqyn4,rlqyn4,105,1.3925034999847412
na66z1,na66z1,lx4sqg,lx4sqg,106,1.3935785293579102
na66z1,na66z1,65zcle,65zcle,107,1.3990283012390137
na66z1,na66z1,magt44,magt44,108,1.400841474533081
na66z1,na66z1,ele7qd,ele7qd,109,1.4061331748962402
na66z1,na66z1,jgwthh,jgwthh,110,1.4062243700027466
na66z1,na66z1,z8z5nd,z8z5nd,111,1.4121841192245483
na66z1,na66z1,lletye,lletye,112,1.4124221801757812
na66z1,na66z1,da80r6,da80r6,113,1.4146806001663208
na66z1,na66z1,h106l5,h106l5,114,1.4218496084213257
na66z1,na66z1,elcnk6,elcnk6,115,1.4276165962219238
na66z1,na66z1,gd74b6,gd74b6,116,1.4303492307662964
na66z1,na66z1,39k540,39k540,117,1.4313769340515137
na66z1,na66z1,vis5r4,vis5r4,118,1.4316688776016235
na66z1,na66z1,tdrsi9,tdrsi9,119,1.4323253631591797
na66z1,na66z1,i8sxka,i8sxka,120,1.4337663650512695
na66z1,na66z1,40yjc4,40yjc4,121,1.4350110292434692
na66z1,na66z1,2m19e9,2m19e9,122,1.4458482265472412
na66z1,na66z1,n888te,n888te,123,1.4487344026565552
na66z1,na66z1,a6ggjb,a6ggjb,124,1.4526485204696655
na66z1,na66z1,pkas6f,pkas6f,125,1.45414400100708
na66z1,na66z1,djwkkh,djwkkh,126,1.4561671018600464
na66z1,na66z1,k7tkj1,k7tkj1,127,1.458913803100586
na66z1,na66z1,c0c0f1,c0c0f1,128,1.4657849073410034
na66z1,na66z1,svyrr0,svyrr0,129,1.4681380987167358
na66z1,na66z1,k398h6,k398h6,130,1.4728583097457886
na66z1,na66z1,6j6smg,6j6smg,131,1.4737898111343384
na66z1,na66z1,3q1qg4,3q1qg4,132,1.4743019342422485
na66z1,na66z1,hjskq6,hjskq6,133,1.4754905700683594
na66z1,na66z1,k492z8,k492z8,134,1.484424352645874
na66z1,na66z1,yzvnd4,yzvnd4,135,1.4879341125488281
na66z1,na66z1,m44qh7,m44qh7,136,1.4891331195831299
na66z1,na66z1,85ows9,85ows9,137,1.489635705947876
na66z1,na66z1,a8w9ib,a8w9ib,138,1.4948748350143433
na66z1,na66z1,4m9xdf,4m9xdf,139,1.5047988891601562
na66z1,na66z1,46pyg0,46pyg0,140,1.5055900812149048
na66z1,na66z1,4w8s1f,4w8s1f,141,1.5090789794921875
na66z1,na66z1,mmzaec,mmzaec,142,1.5097755193710327
na66z1,na66z1,c22iyc,c22iyc,143,1.5207375288009644
na66z1,na66z1,jv45be,jv45be,144,1.523590087890625
na66z1,na66z1,1g1zt6,1g1zt6,145,1.523767113685608
na66z1,na66z1,uv14j3,uv14j3,146,1.5280853509902954
na66z1,na66z1,bwiv5b,bwiv5b,147,1.5311217308044434
na66z1,na66z1,b8kvq3,b8kvq3,148,1.53395414352417
na66z1,na66z1,a1rs72,a1rs72,149,1.5367823839187622
na66z1,na66z1,kcgan1,kcgan1,150,1.5398280620574951
na66z1,na66z1,4smcuf,4smcuf,151,1.5499192476272583
na66z1,na66z1,gx16i7,gx16i7,152,1.5506819486618042
na66z1,na66z1,zendab,zendab,153,1.5513414144515991
na66z1,na66z1,pasj9d,pasj9d,154,1.5527771711349487
na66z1,na66z1,4dex9b,4dex9b,155,1.5540367364883423
na66z1,na66z1,ixawn1,ixawn1,156,1.559574842453003
na66z1,na66z1,ohx7qe,ohx7qe,157,1.5596466064453125
na66z1,na66z1,zqs1qf,zqs1qf,158,1.5645204782485962
na66z1,na66z1,09aux4,09aux4,159,1.5653232336044312
na66z1,na66z1,g3gbk0,g3gbk0,160,1.566755771636963
na66z1,na66z1,enbzv2,enbzv2,161,1.5687854290008545
na66z1,na66z1,3sa3ah,3sa3ah,162,1.5851584672927856
na66z1,na66z1,18vuoa,18vuoa,163,1.5937613248825073
na66z1,na66z1,gnf1da,gnf1da,164,1.5972156524658203
na66z1,na66z1,dyttp1,dyttp1,165,1.5977545976638794
na66z1,na66z1,u0cvy9,u0cvy9,166,1.5993772745132446
na66z1,na66z1,lm2no9,lm2no9,167,1.6046957969665527
na66z1,na66z1,12isy9,12isy9,168,1.6071648597717285
na66z1,na66z1,r4r1j0,r4r1j0,169,1.6209983825683594
na66z1,na66z1,u31kk9,u31kk9,170,1.6250348091125488
na66z1,na66z1,galyr6,galyr6,171,1.625983715057373
na66z1,na66z1,z0khd6,z0khd6,172,1.627099633216858
na66z1,na66z1,qdapx4,qdapx4,173,1.6304703950881958
na66z1,na66z1,8q5ypa,8q5ypa,174,1.6313837766647339
na66z1,na66z1,e8g7w3,e8g7w3,175,1.6317058801651
na66z1,na66z1,ay2ic4,ay2ic4,176,1.6319971084594727
na66z1,na66z1,hczvl7,hczvl7,177,1.6366281509399414
na66z1,na66z1,bhnvq6,bhnvq6,178,1.6412392854690552
na66z1,na66z1,laiyxf,laiyxf,179,1.6455748081207275
na66z1,na66z1,mp36z7,mp36z7,180,1.6469911336898804
na66z1,na66z1,k18xw3,k18xw3,181,1.6546592712402344
na66z1,na66z1,tvgkph,tvgkph,182,1.6615463495254517
na66z1,na66z1,c1cvaf,c1cvaf,183,1.6724616289138794
na66z1,na66z1,0vsv36,0vsv36,184,1.6756739616394043
na66z1,na66z1,jybxe3,jybxe3,185,1.6758108139038086
na66z1,na66z1,ywk5fd,ywk5fd,186,1.6917235851287842
na66z1,na66z1,e4opda,e4opda,187,1.6926343441009521
na66z1,na66z1,54tb37,54tb37,188,1.699997901916504
na66z1,na66z1,ilgq44,ilgq44,189,1.7039929628372192
na66z1,na66z1,nu639a,nu639a,190,1.7053297758102417
na66z1,na66z1,umbqqb,umbqqb,191,1.7162302732467651
na66z1,na66z1,mt8q19,mt8q19,192,1.7186681032180786
na66z1,na66z1,s8o6f6,s8o6f6,193,1.7194637060165405
na66z1,na66z1,tmfhaf,tmfhaf,194,1.7500890493392944
na66z1,na66z1,uu64m1,uu64m1,195,1.7528775930404663
